ID,date,breakfast,lunch,supper,start_weight,weight
035e5db5b147ed5c3106e006af6ff215,2019/1/8,breakfast/233356_20190108_breakfast_1546909744.jpg|||bean bread yogurt egg,lunch/233356_20190108_lunch_1546922288.jpg|||soup green rice,supper/233356_20190108_supper_1546952597.jpg|||fish mushroom,79.6,79.6
035e5db5b147ed5c3106e006af6ff215,2019/1/9,breakfast/233356_20190109_breakfast_1547016813.jpg|||broccoli beef milk,lunch/233356_20190109_lunch_1547018054.jpg|||beef green shellfish,supper/233356_20190109_supper_1547031580.jpg|||corn broccoli cucumber soba fish,79.6,79.5
035e5db5b147ed5c3106e006af6ff215,2019/1/10,breakfast/233356_20190110_breakfast_1547090830.jpg|||chicken milk egg,lunch/233356_20190110_lunch_1547126554.jpg|||artemisia kelp vegetable potato,supper/233356_20190110_supper_1547126626.jpg|||spareribs radish,79.5,79.5
035e5db5b147ed5c3106e006af6ff215,2019/1/11,breakfast/233356_20190111_breakfast_1547168115.jpg|||beef soup lettuce,lunch/233356_20190111_lunch_1547208298.jpg|||beef egg spinach rice,supper/233356_20190111_supper_1547208367.jpg|||mushroom celery,79.5,79.6
8c167a1718dc2aea7e26c637a8173f57,2018/11/27,breakfast/233166_20181127_breakfast_1543273721.jpg|||beef porridge artemisia,lunch/233166_20181127_lunch_1543297117.jpg;lunch/233166_20181127_lunch_1543297123.jpg|||vegetable wood_ear melon lettuce potato cabbage mushroom lotus_root,supper/233166_20181127_supper_1543313896.jpg|||chicken lettuce,92.0,91.5
8c167a1718dc2aea7e26c637a8173f57,2018/11/28,breakfast/233166_20181128_breakfast_1543359978.jpg|||porridge egg pumpkin,lunch/233166_20181128_lunch_1543380273.jpg|||potato beef cauliflower rice,supper/233166_20181128_supper_1543404107.jpg|||beef fruit,91.5,90.9
8c167a1718dc2aea7e26c637a8173f57,2018/11/29,breakfast/233166_20181129_breakfast_1543446264.jpg;breakfast/233166_20181129_breakfast_1543446270.jpg|||beef tomato milk,lunch/233166_20181129_lunch_1543463920.jpg|||potato chicken radish rice,supper/233166_20181129_supper_1543494443.jpg;supper/233166_20181129_supper_1543494449.jpg|||duck vegetable,90.9,90.6
8c167a1718dc2aea7e26c637a8173f57,2018/11/30,breakfast/233166_20181130_breakfast_1543532904.jpg|||potato vegetable milk pumpkin,lunch/233166_20181130_lunch_1543548709.jpg|||broccoli chicken rice,supper/233166_20181130_supper_1543571221.jpg|||cabbage shrimp,90.6,89.3
8c167a1718dc2aea7e26c637a8173f57,2018/12/1,breakfast/233166_20181201_breakfast_1543626373.jpg|||cucumber pancake,lunch/233166_20181201_lunch_1543637715.jpg|||pancake cucumber cauliflower celery meat coriander egg,supper/233166_20181201_supper_1543664792.jpg;supper/233166_20181201_supper_1543664797.jpg|||salad beef,89.3,90.1
8c167a1718dc2aea7e26c637a8173f57,2018/12/2,breakfast/233166_20181202_breakfast_1543711872.jpg|||porridge taro pumpkin potato cabbage,lunch/233166_20181202_lunch_1543720914.jpg|||bread beef milk,supper/233166_20181202_supper_1543747283.jpg|||fish tofu vegetable fruit,90.1,90.0
bb3635807052b91675c6c0947cc21fd2,2018/11/23,breakfast/233107_20181123_breakfast_1542935337.jpg|||spinach milk potato,lunch/233107_20181123_lunch_1542948993.jpg|||grapefruit shellfish rice tofu mushroom,supper/233107_20181123_supper_1542970240.jpg|||kelp,92.5,91.2
bb3635807052b91675c6c0947cc21fd2,2018/11/24,breakfast/233107_20181124_breakfast_1543021779.jpg|||beef porridge pumpkin,lunch/233107_20181124_lunch_1543033079.jpg|||cabbage tofu meat rice,supper/233107_20181124_supper_1543048223.jpg|||cabbage shrimp,91.2,91.1
bb3635807052b91675c6c0947cc21fd2,2018/11/25,breakfast/233107_20181125_breakfast_1543111221.jpg|||spinach corn milk,lunch/233107_20181125_lunch_1543121989.jpg|||tofu chicken lettuce pumpkin,supper/233107_20181125_supper_1543138892.jpg|||salmon,91.1,90.8
bb3635807052b91675c6c0947cc21fd2,2018/11/26,breakfast/233107_20181126_breakfast_1543196707.jpg|||tomato milk sauce,lunch/233107_20181126_lunch_1543213726.jpg|||tofu carrot chicken,supper/233107_20181126_supper_1543225109.jpg|||fish tofu,90.8,91.1
bb3635807052b91675c6c0947cc21fd2,2018/11/27,breakfast/233107_20181127_breakfast_1543281447.jpg|||bread tomato yogurt,lunch/233107_20181127_lunch_1543296362.jpg|||chicken vegetable rice,supper/233107_20181127_supper_1543318211.jpg|||cabbage shrimp,91.1,91.2
bb3635807052b91675c6c0947cc21fd2,2018/11/28,breakfast/233107_20181128_breakfast_1543366849.jpg|||porridge egg pumpkin,lunch/233107_20181128_lunch_1543380382.jpg|||rice pepper chicken potato,supper/233107_20181128_supper_1543401235.jpg|||shrimp mustard lettuce,91.2,91.1
048dd421eaab410ad340b5ca95691e0a,2018/11/24,breakfast/233077_20181124_breakfast_1543017121.jpg|||milk egg,lunch/233077_20181124_lunch_1543032496.jpg|||cabbage radish meat,supper/233077_20181124_supper_1543052862.jpg;supper/233077_20181124_supper_1543052866.jpg|||meal_replacement_powder millet cucumber,62.5,62.5
048dd421eaab410ad340b5ca95691e0a,2018/11/25,breakfast/233077_20181125_breakfast_1543103578.jpg|||sprout leek milk egg,lunch/233077_20181125_lunch_1543119098.jpg|||cabbage chicken lettuce,supper/233077_20181125_supper_1543139853.jpg|||beef meal_replacement_powder chicken spinach,62.5,62.3
048dd421eaab410ad340b5ca95691e0a,2018/11/26,breakfast/233077_20181126_breakfast_1543191907.jpg|||sprout chive milk egg,lunch/233077_20181126_lunch_1543204274.jpg|||pepper cucumber pea meat,supper/233077_20181126_supper_1543226361.jpg|||cabbage beef water vegetable,62.3,61.8
048dd421eaab410ad340b5ca95691e0a,2018/11/27,breakfast/233077_20181127_breakfast_1543277484.jpg|||water bun leek sprout egg,lunch/233077_20181127_lunch_1543290353.jpg|||water yam rice beef lettuce cabbage,supper/233077_20181127_supper_1543313095.jpg|||water orange rice melon cantaloupe meat,61.8,61.8
048dd421eaab410ad340b5ca95691e0a,2018/11/28,breakfast/233077_20181128_breakfast_1543364167.jpg|||water sprout chive milk egg,lunch/233077_20181128_lunch_1543377155.jpg|||water spinach bean rice beef pumpkin,supper/233077_20181128_supper_1543400162.jpg|||meal_replacement_powder,61.8,61.8
048dd421eaab410ad340b5ca95691e0a,2018/12/3,breakfast/233077_20181203_breakfast_1543797259.jpg;breakfast/233077_20181203_breakfast_1543797265.jpg|||cucumber leek sprout milk egg,lunch/233077_20181203_lunch_1543809357.jpg|||chicken rice radish cabbage mushroom,supper/233077_20181203_supper_1543831081.jpg|||beef cucumber chicken spinach,61.8,62.3
048dd421eaab410ad340b5ca95691e0a,2018/12/4,breakfast/233077_20181204_breakfast_1543881998.jpg|||water cucumber leek sprout oatmeal egg,lunch/233077_20181204_lunch_1543895779.jpg|||broccoli egg tomato pumpkin,supper/233077_20181204_supper_1543917690.jpg;supper/233077_20181204_supper_1543917694.jpg|||orange cabbage tofu water,62.3,62.3
048dd421eaab410ad340b5ca95691e0a,2018/12/5,breakfast/233077_20181205_breakfast_1543970353.jpg;breakfast/233077_20181205_breakfast_1543970359.jpg|||water egg cucumber milk fruit,lunch/233077_20181205_lunch_1543981930.jpg|||water vegetable orange yam rice beef,supper/233077_20181205_supper_1544004911.jpg|||water orange meal_replacement_powder meat duck fungus bamboo_shoot,62.3,61.7
048dd421eaab410ad340b5ca95691e0a,2018/12/6,breakfast/233077_20181206_breakfast_1544056993.jpg|||sprout chive milk egg,lunch/233077_20181206_lunch_1544079745.jpg|||tomato water protein_bar potato,supper/233077_20181206_supper_1544090697.jpg;supper/233077_20181206_supper_1544090703.jpg|||water orange taro cabbage tofu,61.7,61.5
048dd421eaab410ad340b5ca95691e0a,2018/12/7,breakfast/233077_20181207_breakfast_1544143814.jpg;breakfast/233077_20181207_breakfast_1544143818.jpg|||water sprout chive milk egg,lunch/233077_20181207_lunch_1544158373.jpg|||water spinach pork cucumber rice cowpea radish kelp,supper/233077_20181207_supper_1544177826.jpg|||water orange broccoli meat fungus kelp,61.5,61.4
048dd421eaab410ad340b5ca95691e0a,2018/12/8,breakfast/233077_20181208_breakfast_1544232096.jpg|||oatmeal milk egg,lunch/233077_20181208_lunch_1544244484.jpg|||water chicken pumpkin cabbage eggplant,supper/233077_20181208_supper_1544267987.jpg|||fish meal_replacement_powder water lotus_root,61.4,61.3
048dd421eaab410ad340b5ca95691e0a,2018/12/9,breakfast/233077_20181209_breakfast_1544313777.jpg|||water sprout chive milk egg,lunch/233077_20181209_lunch_1544330344.jpg|||water rice radish spareribs cabbage,supper/233077_20181209_supper_1544349524.jpg|||water orange shellfish cauliflower rice beef,61.3,61.3
048dd421eaab410ad340b5ca95691e0a,2018/12/10,breakfast/233077_20181210_breakfast_1544403018.jpg|||water leek sprout oatmeal milk egg,lunch/233077_20181210_lunch_1544417032.jpg|||water orange rice beef tofu mushroom bamboo_shoot,supper/233077_20181210_supper_1544437051.jpg;supper/233077_20181210_supper_1544437056.jpg|||water meal_replacement_powder probiotic beef radish,61.3,61.3
048dd421eaab410ad340b5ca95691e0a,2018/12/11,breakfast/233077_20181211_breakfast_1544488485.jpg|||water bun leek sprout oatmeal egg,lunch/233077_20181211_lunch_1544502725.jpg|||melon sprout water spinach,supper/233077_20181211_supper_1544522383.jpg|||cabbage beef cucumber water,61.3,61.3
048dd421eaab410ad340b5ca95691e0a,2018/12/12,breakfast/233077_20181212_breakfast_1544579852.jpg|||orange water egg noodle,lunch/233077_20181212_lunch_1544587171.jpg|||water vegetable yam tomato rice beef egg,supper/233077_20181212_supper_1544611466.jpg|||,61.3,61.0
048dd421eaab410ad340b5ca95691e0a,2018/12/13,breakfast/233077_20181213_breakfast_1544668954.jpg|||water corn vegetable porridge potato egg,lunch/233077_20181213_lunch_1544675944.jpg;lunch/233077_20181213_lunch_1544675948.jpg|||wonton,supper/233077_20181213_supper_1544702037.jpg|||water vegetable,61.0,60.8
048dd421eaab410ad340b5ca95691e0a,2018/12/14,breakfast/233077_20181214_breakfast_1544752684.jpg|||water bread sprout chive milk egg,lunch/233077_20181214_lunch_1544761243.jpg|||water pork rice radish cabbage bamboo_shoot,supper/233077_20181214_supper_1544781799.jpg|||orange tofu soup water,60.8,60.9
048dd421eaab410ad340b5ca95691e0a,2018/12/15,breakfast/233077_20181215_breakfast_1544834209.jpg|||water tomato bread milk egg,lunch/233077_20181215_lunch_1544846647.jpg;lunch/233077_20181215_lunch_1544846651.jpg;lunch/233077_20181215_lunch_1544846655.jpg;lunch/233077_20181215_lunch_1544846659.jpg|||water meal_replacement_powder cucumber mushroom egg,supper/233077_20181215_supper_1544869949.jpg|||probiotic meal_replacement_powder water,60.9,60.7
048dd421eaab410ad340b5ca95691e0a,2018/12/16,breakfast/233077_20181216_breakfast_1544920153.jpg|||water leek tomato sprout milk egg,lunch/233077_20181216_lunch_1544940141.jpg|||water wood_ear squid beef mushroom kelp,supper/233077_20181216_supper_1544953900.jpg|||water pork vegetable tomato rice duck tofu,60.7,60.4
048dd421eaab410ad340b5ca95691e0a,2018/12/17,breakfast/233077_20181217_breakfast_1545011810.jpg|||orange water milk potato,lunch/233077_20181217_lunch_1545019830.jpg|||water cauliflower rice radish cabbage lamb,supper/233077_20181217_supper_1545046398.jpg|||probiotic meal_replacement_powder water,60.4,60.4
048dd421eaab410ad340b5ca95691e0a,2018/12/18,breakfast/233077_20181218_breakfast_1545095110.jpg|||egg milk potato,lunch/233077_20181218_lunch_1545107014.jpg|||shrimp water spinach rice cabbage,supper/233077_20181218_supper_1545131338.jpg;supper/233077_20181218_supper_1545131343.jpg|||water meal_replacement_powder tomato probiotic sauerkraut fish cabbage,60.4,60.4
048dd421eaab410ad340b5ca95691e0a,2018/12/19,breakfast/233077_20181219_breakfast_1545177128.jpg|||bread water milk egg,lunch/233077_20181219_lunch_1545192813.jpg|||water cucumber rice beef meat cabbage,supper/233077_20181219_supper_1545214917.jpg|||melon beef water pumpkin,60.4,60.7
048dd421eaab410ad340b5ca95691e0a,2018/12/20,breakfast/233077_20181220_breakfast_1545266790.jpg|||shrimp water potato milk egg,lunch/233077_20181220_lunch_1545279573.jpg|||water rice melon meat spare_ribs,supper/233077_20181220_supper_1545300285.jpg|||water meal_replacement_powder probiotic meat mushroom,60.7,60.3
048dd421eaab410ad340b5ca95691e0a,2018/12/21,breakfast/233077_20181221_breakfast_1545353567.jpg|||water leek tomato bread sprout milk egg,lunch/233077_20181221_lunch_1545366012.jpg|||melon beef water rice,supper/233077_20181221_supper_1545389017.jpg|||water vegetable meal_replacement_powder probiotic meat cabbage,60.3,60.5
048dd421eaab410ad340b5ca95691e0a,2018/12/22,breakfast/233077_20181222_breakfast_1545439042.jpg|||water tomato bread milk egg,lunch/233077_20181222_lunch_1545451258.jpg;lunch/233077_20181222_lunch_1545451261.jpg|||water vegetable orange beef radish,supper/233077_20181222_supper_1545477469.jpg|||probiotic meal_replacement_powder water cucumber,60.5,60.5
048dd421eaab410ad340b5ca95691e0a,2018/12/23,breakfast/233077_20181223_breakfast_1545526065.jpg|||shrimp water cucumber bread milk egg,lunch/233077_20181223_lunch_1545541749.jpg|||water dumpling,supper/233077_20181223_supper_1545561149.jpg|||chicken water meal_replacement_powder tomato probiotic,60.5,60.0
3890fa9b7b8f5111f7c244d4a2a1a929,2018/11/21,breakfast/233009_20181121_breakfast_1542755567.jpg|||bread pepper milk,lunch/233009_20181121_lunch_1542773326.jpg|||egg vegetable pumpkin,supper/233009_20181121_supper_1542791207.jpg|||cabbage tofu tomato,58.0,57.0
3890fa9b7b8f5111f7c244d4a2a1a929,2018/11/22,breakfast/233009_20181122_breakfast_1542841611.jpg|||pumpkin egg,lunch/233009_20181122_lunch_1542858073.jpg|||bean duck celery,supper/233009_20181122_supper_1542877052.jpg|||tomato celery,57.0,56.8
3890fa9b7b8f5111f7c244d4a2a1a929,2018/11/23,breakfast/233009_20181123_breakfast_1542929071.jpg|||cabbage egg,lunch/233009_20181123_lunch_1542948944.jpg|||vegetable tomato fillet potato cabbage,supper/233009_20181123_supper_1542963360.jpg|||pepper green kiwifruit sausage,56.8,56.4
3890fa9b7b8f5111f7c244d4a2a1a929,2018/11/24,breakfast/233009_20181124_breakfast_1543015362.jpg|||bread carrot yogurt,lunch/233009_20181124_lunch_1543030278.jpg|||chicken yam carrot beef tofu,supper/233009_20181124_supper_1543049942.jpg|||tofu beef,56.4,56.4
3890fa9b7b8f5111f7c244d4a2a1a929,2018/11/25,breakfast/233009_20181125_breakfast_1543101006.jpg|||artemisia milk egg,lunch/233009_20181125_lunch_1543120360.jpg;lunch/233009_20181125_lunch_1543120365.jpg|||beef green lamb dumpling,supper/233009_20181125_supper_1543146123.jpg|||apple pork,56.4,56.7
3890fa9b7b8f5111f7c244d4a2a1a929,2018/11/26,breakfast/233009_20181126_breakfast_1543188176.jpg|||bread milk,lunch/233009_20181126_lunch_1543206189.jpg|||yam fillet carrot,supper/233009_20181126_supper_1543238315.jpg|||apple milk,56.7,56.7
26b9090433e1c9a8b1055d76a24f87fa,2018/11/20,breakfast/232863_20181120_breakfast_1542672575.jpg|||cake tomato milk egg,lunch/232863_20181120_lunch_1542684522.jpg|||beef oatmeal rice,supper/232863_20181120_supper_1542713390.jpg|||orange rice potato fish cabbage,65.8,66.0
26b9090433e1c9a8b1055d76a24f87fa,2018/11/21,breakfast/232863_20181121_breakfast_1542755807.jpg|||bread tomato milk egg,lunch/232863_20181121_lunch_1542792175.jpg|||orange rice beef fish soup green,supper/232863_20181121_supper_1542800397.jpg|||cabbage soup rice,66.0,65.6
26b9090433e1c9a8b1055d76a24f87fa,2018/11/22,breakfast/232863_20181122_breakfast_1542845392.jpg|||bread corn milk egg,lunch/232863_20181122_lunch_1542883892.jpg|||chicken seeds rice beef pomegranate green,supper/232863_20181122_supper_1542886473.jpg|||tomato radish noodle cabbage egg,65.6,65.3
26b9090433e1c9a8b1055d76a24f87fa,2018/11/23,breakfast/232863_20181123_breakfast_1542933482.jpg|||egg corn milk potato,lunch/232863_20181123_lunch_1542970011.jpg|||seeds vegetable cauliflower rice beef apple,supper/232863_20181123_supper_1542971991.jpg|||jellyfish shrimp chicken,65.3,65.7
26b9090433e1c9a8b1055d76a24f87fa,2018/11/24,breakfast/232863_20181124_breakfast_1543023327.jpg|||tomato egg milk potato,lunch/232863_20181124_lunch_1543036721.jpg|||jellyfish chicken spinach rice,supper/232863_20181124_supper_1543054760.jpg|||bean tofu spinach rice,65.7,65.3
26b9090433e1c9a8b1055d76a24f87fa,2018/11/25,breakfast/232863_20181125_breakfast_1543104366.jpg|||bread yam kelp rice,lunch/232863_20181125_lunch_1543124205.jpg|||egg noodle,supper/232863_20181125_supper_1543145346.jpg|||duck egg mushroom rice,65.3,64.5
0c30ebe6be9f87470bf7533b250bb995,2018/11/20,breakfast/232838_20181120_breakfast_1542674469.jpg|||beef,lunch/232838_20181120_lunch_1542686652.jpg;lunch/232838_20181120_lunch_1542686670.jpg|||spinach tomato rice melon egg,supper/232838_20181120_supper_1542719041.jpg|||bean cucumber tomato rice carrot meat egg,49.8,49.8
0c30ebe6be9f87470bf7533b250bb995,2018/11/21,breakfast/232838_20181121_breakfast_1542760720.jpg|||bread yogurt egg,lunch/232838_20181121_lunch_1542773144.jpg;lunch/232838_20181121_lunch_1542773157.jpg|||cabbage porridge mushroom rice,supper/232838_20181121_supper_1542806989.jpg;supper/232838_20181121_supper_1542806997.jpg;supper/232838_20181121_supper_1542807007.jpg|||shrimp corn tea yam grapefruit beef date fish cabbage mushroom,49.8,49.8
0c30ebe6be9f87470bf7533b250bb995,2018/11/22,breakfast/232838_20181122_breakfast_1542846742.jpg|||,lunch/232838_20181122_lunch_1542860228.jpg;lunch/232838_20181122_lunch_1542860232.jpg|||shrimp corn tomato rice,supper/232838_20181122_supper_1542883639.jpg|||,49.8,49.8
0c30ebe6be9f87470bf7533b250bb995,2018/11/23,breakfast/232838_20181123_breakfast_1542933678.jpg|||porridge egg,lunch/232838_20181123_lunch_1542945846.jpg|||tomato rice duck radish egg,supper/232838_20181123_supper_1542969588.jpg|||lotus_root,49.8,49.8
0c30ebe6be9f87470bf7533b250bb995,2018/11/24,breakfast/232838_20181124_breakfast_1543019101.jpg;breakfast/232838_20181124_breakfast_1543019106.jpg|||porridge egg,lunch/232838_20181124_lunch_1543035273.jpg;lunch/232838_20181124_lunch_1543035283.jpg|||spinach vegetable tomato rice radish egg,supper/232838_20181124_supper_1543072669.jpg|||potato,49.8,49.8
0c30ebe6be9f87470bf7533b250bb995,2018/11/25,breakfast/232838_20181125_breakfast_1543155681.jpg;breakfast/232838_20181125_breakfast_1543155689.jpg|||cake,lunch/232838_20181125_lunch_1543155746.jpg|||tea,supper/232838_20181125_supper_1543155792.jpg|||fish tofu mushroom,49.8,49.8
71ea2a672c8d62b87c469cde229a188f,2018/11/28,breakfast/232557_20181128_breakfast_1543370248.jpg|||walnut corn cucumber carrot potato oatmeal milk egg,lunch/232557_20181128_lunch_1543381876.jpg|||tofu pork rice apple cabbage sprout,supper/232557_20181128_supper_1543403043.jpg|||pear,69.0,69.1
71ea2a672c8d62b87c469cde229a188f,2018/11/29,breakfast/232557_20181129_breakfast_1543456728.jpg|||cucumber potato oatmeal milk egg,lunch/232557_20181129_lunch_1543484609.jpg|||pepper pork broccoli tomato gourd soup,supper/232557_20181129_supper_1543491247.jpg|||pear,69.1,68.8
71ea2a672c8d62b87c469cde229a188f,2018/11/30,breakfast/232557_20181130_breakfast_1543554474.jpg|||cucumber carrot oatmeal milk egg,lunch/232557_20181130_lunch_1543554522.jpg|||cucumber wood_ear tomato rice sprout,supper/232557_20181130_supper_1543589357.jpg|||yogurt,68.8,68.8
71ea2a672c8d62b87c469cde229a188f,2018/12/1,breakfast/232557_20181201_breakfast_1543627733.jpg|||oatmeal cucumber milk egg,lunch/232557_20181201_lunch_1543672181.jpg|||,supper/232557_20181201_supper_1543672255.jpg|||,68.8,68.8
71ea2a672c8d62b87c469cde229a188f,2018/12/2,breakfast/232557_20181202_breakfast_1543755904.jpg|||oatmeal cucumber milk egg,lunch/232557_20181202_lunch_1543755925.jpg|||cucumber pear apple,supper/232557_20181202_supper_1543757655.jpg|||yogurt,68.8,69.0
